 #m    m2    m4    e    e2    T
  1.000000E+00      1.000000E+00      1.000000E+00     -2.000000E+00      0.000000E+00      1.000000E-02
  1.001100E-02      1.234540E-09      1.525462E-20     -1.999978E-02      4.444346E-09      1.000000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.130000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.260000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.390000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.520000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.650000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.780000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.910000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.040000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.170000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.300000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.430000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.560000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.690000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.820000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.950000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      3.080000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      3.210000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      3.340000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      3.470000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      3.600000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      3.730000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      3.860000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      3.990000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      4.120000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      4.250000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      4.380000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      4.510000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      4.640000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      4.770000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      4.900000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      5.030000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      5.160000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      5.290000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      5.420000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      5.550000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      5.680000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      5.810000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      5.940000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      6.070000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      6.200000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      6.330000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      6.460000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      6.590000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      6.720000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      6.850000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      6.980000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      7.110000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      7.240000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      7.370000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      7.500000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      7.630000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      7.760000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      7.890000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      8.020000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      8.150000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      8.280000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      8.410000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      8.540000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      8.670000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      8.800000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      8.930000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      9.060000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      9.190000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      9.320000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      9.450000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      9.580000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      9.710000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      9.840000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      9.970000E-02
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.010000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.023000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.036000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.049000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.062000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.075000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.088000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.101000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.114000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.127000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.140000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.153000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.166000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.179000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.192000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.205000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.218000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.231000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.244000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.257000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.270000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.283000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.296000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.309000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.322000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.335000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.348000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.361000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.374000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.387000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.400000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.413000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.426000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.439000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.452000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.465000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.478000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.491000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.504000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.517000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.530000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.543000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.556000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.569000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.582000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.595000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.608000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      1.621000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.634000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.647000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.660000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.673000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.686000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.699000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.712000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.725000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.738000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.751000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.764000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.777000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.790000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.803000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.816000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.829000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.842000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.855000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.868000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.881000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.894000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.907000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      1.920000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.933000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      1.946000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.959000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      1.972000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      1.985000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      1.998000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.011000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.024000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.037000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.050000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.063000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      2.076000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.089000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.102000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.115000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.128000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      2.141000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.154000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.167000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      2.180000E-01
  9.999884E-03      1.111085E-09      1.371679E-23     -1.999976E-02      4.444338E-09      2.193000E-01
  9.999880E-03      1.111084E-09      1.371676E-23     -1.999974E-02      4.444330E-09      2.206000E-01
  9.999882E-03      1.111085E-09      1.371678E-23     -1.999975E-02      4.444334E-09      2.219000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.232000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.245000E-01
  9.999884E-03      1.111085E-09      1.371679E-23     -1.999976E-02      4.444338E-09      2.258000E-01
  9.999882E-03      1.111085E-09      1.371678E-23     -1.999975E-02      4.444334E-09      2.271000E-01
  9.999884E-03      1.111085E-09      1.371679E-23     -1.999976E-02      4.444338E-09      2.284000E-01
  9.999882E-03      1.111085E-09      1.371678E-23     -1.999975E-02      4.444334E-09      2.297000E-01
  9.999882E-03      1.111085E-09      1.371678E-23     -1.999975E-02      4.444334E-09      2.310000E-01
  9.999880E-03      1.111084E-09      1.371676E-23     -1.999974E-02      4.444330E-09      2.323000E-01
  9.999889E-03      1.111086E-09      1.371681E-23     -1.999978E-02      4.444346E-09      2.336000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      2.349000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      2.362000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      2.375000E-01
  9.999887E-03      1.111086E-09      1.371680E-23     -1.999977E-02      4.444342E-09      2.388000E-01
  9.999882E-03      1.111085E-09      1.371678E-23     -1.999975E-02      4.444334E-09      2.401000E-01
  9.999878E-03      1.111084E-09      1.371675E-23     -1.999973E-02      4.444326E-09      2.414000E-01
  9.999880E-03      1.111084E-09      1.371676E-23     -1.999974E-02      4.444330E-09      2.427000E-01
  9.999876E-03      1.111083E-09      1.371674E-23     -1.999972E-02      4.444322E-09      2.440000E-01
  9.999864E-03      1.111081E-09      1.371668E-23     -1.999968E-02      4.444303E-09      2.453000E-01
  9.999878E-03      1.111084E-09      1.371675E-23     -1.999973E-02      4.444326E-09      2.466000E-01
  9.999878E-03      1.111084E-09      1.371675E-23     -1.999973E-02      4.444326E-09      2.479000E-01
  9.999878E-03      1.111084E-09      1.371675E-23     -1.999973E-02      4.444326E-09      2.492000E-01
  9.999864E-03      1.111081E-09      1.371668E-23     -1.999968E-02      4.444303E-09      2.505000E-01
  9.999864E-03      1.111081E-09      1.371668E-23     -1.999968E-02      4.444303E-09      2.518000E-01
  9.999871E-03      1.111083E-09      1.371672E-23     -1.999971E-02      4.444315E-09      2.531000E-01
  9.999856E-03      1.111079E-09      1.371663E-23     -1.999964E-02      4.444288E-09      2.544000E-01
  9.999869E-03      1.111082E-09      1.371670E-23     -1.999970E-02      4.444311E-09      2.557000E-01
  9.999878E-03      1.111084E-09      1.371675E-23     -1.999973E-02      4.444326E-09      2.570000E-01
  9.999860E-03      1.111080E-09      1.371666E-23     -1.999966E-02      4.444295E-09      2.583000E-01
  9.999867E-03      1.111082E-09      1.371669E-23     -1.999969E-02      4.444307E-09      2.596000E-01
  9.999878E-03      1.111084E-09      1.371675E-23     -1.999973E-02      4.444326E-09      2.609000E-01
  9.999871E-03      1.111083E-09      1.371672E-23     -1.999971E-02      4.444315E-09      2.622000E-01
  9.999856E-03      1.111079E-09      1.371663E-23     -1.999964E-02      4.444288E-09      2.635000E-01
  9.999858E-03      1.111080E-09      1.371665E-23     -1.999965E-02      4.444291E-09      2.648000E-01
  9.999840E-03      1.111076E-09      1.371655E-23     -1.999958E-02      4.444261E-09      2.661000E-01
  9.999836E-03      1.111075E-09      1.371653E-23     -1.999956E-02      4.444253E-09      2.674000E-01
  9.999856E-03      1.111079E-09      1.371663E-23     -1.999964E-02      4.444288E-09      2.687000E-01
  9.999836E-03      1.111075E-09      1.371653E-23     -1.999956E-02      4.444253E-09      2.700000E-01
  9.999842E-03      1.111076E-09      1.371656E-23     -1.999959E-02      4.444264E-09      2.713000E-01
  9.999842E-03      1.111076E-09      1.371656E-23     -1.999959E-02      4.444264E-09      2.726000E-01
  9.999842E-03      1.111076E-09      1.371656E-23     -1.999959E-02      4.444264E-09      2.739000E-01
  9.999851E-03      1.111078E-09      1.371661E-23     -1.999963E-02      4.444280E-09      2.752000E-01
  9.999811E-03      1.111069E-09      1.371640E-23     -1.999947E-02      4.444210E-09      2.765000E-01
  9.999833E-03      1.111074E-09      1.371652E-23     -1.999956E-02      4.444249E-09      2.778000E-01
  9.999818E-03      1.111071E-09      1.371643E-23     -1.999949E-02      4.444222E-09      2.791000E-01
  9.999831E-03      1.111074E-09      1.371650E-23     -1.999955E-02      4.444245E-09      2.804000E-01
  9.999836E-03      1.111075E-09      1.371653E-23     -1.999956E-02      4.444253E-09      2.817000E-01
  9.999809E-03      1.111069E-09      1.371639E-23     -1.999946E-02      4.444208E-09      2.830000E-01
  9.999809E-03      1.111069E-09      1.371639E-23     -1.999946E-02      4.444208E-09      2.843000E-01
  9.999820E-03      1.111071E-09      1.371644E-23     -1.999950E-02      4.444226E-09      2.856000E-01
  9.999800E-03      1.111067E-09      1.371634E-23     -1.999942E-02      4.444191E-09      2.869000E-01
  9.999744E-03      1.111055E-09      1.371604E-23     -1.999921E-02      4.444098E-09      2.882000E-01
  9.999789E-03      1.111064E-09      1.371628E-23     -1.999938E-02      4.444171E-09      2.895000E-01
  9.999807E-03      1.111068E-09      1.371637E-23     -1.999945E-02      4.444202E-09      2.908000E-01
  9.999791E-03      1.111065E-09      1.371629E-23     -1.999939E-02      4.444175E-09      2.921000E-01
  9.999776E-03      1.111061E-09      1.371621E-23     -1.999933E-02      4.444150E-09      2.934000E-01
  9.999751E-03      1.111056E-09      1.371608E-23     -1.999923E-02      4.444106E-09      2.947000E-01
  9.999749E-03      1.111056E-09      1.371607E-23     -1.999922E-02      4.444104E-09      2.960000E-01
  9.999738E-03      1.111053E-09      1.371601E-23     -1.999918E-02      4.444085E-09      2.973000E-01
  9.999747E-03      1.111055E-09      1.371605E-23     -1.999921E-02      4.444100E-09      2.986000E-01
  9.999722E-03      1.111050E-09      1.371592E-23     -1.999911E-02      4.444055E-09      2.999000E-01
  9.999691E-03      1.111043E-09      1.371576E-23     -1.999899E-02      4.444003E-09      3.012000E-01
  9.999680E-03      1.111040E-09      1.371570E-23     -1.999895E-02      4.443986E-09      3.025000E-01
  9.999729E-03      1.111051E-09      1.371596E-23     -1.999915E-02      4.444073E-09      3.038000E-01
  9.999713E-03      1.111048E-09      1.371588E-23     -1.999908E-02      4.444040E-09      3.051000E-01
  9.999700E-03      1.111045E-09      1.371581E-23     -1.999902E-02      4.444017E-09      3.064000E-01
  9.999669E-03      1.111038E-09      1.371564E-23     -1.999891E-02      4.443968E-09      3.077000E-01
  9.999629E-03      1.111029E-09      1.371543E-23     -1.999874E-02      4.443893E-09      3.090000E-01
  9.999649E-03      1.111034E-09      1.371554E-23     -1.999883E-02      4.443932E-09      3.103000E-01
  9.999687E-03      1.111042E-09      1.371573E-23     -1.999897E-02      4.443993E-09      3.116000E-01
  9.999596E-03      1.111022E-09      1.371525E-23     -1.999860E-02      4.443835E-09      3.129000E-01
  9.999602E-03      1.111023E-09      1.371529E-23     -1.999863E-02      4.443846E-09      3.142000E-01
  9.999589E-03      1.111020E-09      1.371522E-23     -1.999859E-02      4.443829E-09      3.155000E-01
  9.999611E-03      1.111025E-09      1.371533E-23     -1.999867E-02      4.443862E-09      3.168000E-01
  9.999582E-03      1.111019E-09      1.371518E-23     -1.999856E-02      4.443813E-09      3.181000E-01
  9.999531E-03      1.111008E-09      1.371491E-23     -1.999835E-02      4.443724E-09      3.194000E-01
  9.999529E-03      1.111007E-09      1.371489E-23     -1.999834E-02      4.443718E-09      3.207000E-01
  9.999571E-03      1.111017E-09      1.371512E-23     -1.999851E-02      4.443794E-09      3.220000E-01
  9.999502E-03      1.111001E-09      1.371475E-23     -1.999824E-02      4.443676E-09      3.233000E-01
  9.999496E-03      1.111000E-09      1.371472E-23     -1.999821E-02      4.443664E-09      3.246000E-01
  9.999507E-03      1.111002E-09      1.371478E-23     -1.999825E-02      4.443682E-09      3.259000E-01
  9.999462E-03      1.110993E-09      1.371454E-23     -1.999808E-02      4.443604E-09      3.272000E-01
  9.999473E-03      1.110995E-09      1.371460E-23     -1.999813E-02      4.443628E-09      3.285000E-01
  9.999404E-03      1.110980E-09      1.371423E-23     -1.999784E-02      4.443504E-09      3.298000E-01
  9.999322E-03      1.110962E-09      1.371380E-23     -1.999752E-02      4.443362E-09      3.311000E-01
  9.999349E-03      1.110968E-09      1.371394E-23     -1.999764E-02      4.443415E-09      3.324000E-01
  9.999378E-03      1.110974E-09      1.371409E-23     -1.999774E-02      4.443459E-09      3.337000E-01
  9.999320E-03      1.110961E-09      1.371378E-23     -1.999751E-02      4.443359E-09      3.350000E-01
  9.999329E-03      1.110963E-09      1.371383E-23     -1.999754E-02      4.443372E-09      3.363000E-01
  9.999251E-03      1.110946E-09      1.371342E-23     -1.999725E-02      4.443247E-09      3.376000E-01
  9.999313E-03      1.110960E-09      1.371375E-23     -1.999749E-02      4.443349E-09      3.389000E-01
  9.999211E-03      1.110937E-09      1.371320E-23     -1.999708E-02      4.443169E-09      3.402000E-01
  9.999229E-03      1.110941E-09      1.371330E-23     -1.999715E-02      4.443202E-09      3.415000E-01
  9.999189E-03      1.110932E-09      1.371309E-23     -1.999700E-02      4.443136E-09      3.428000E-01
  9.999180E-03      1.110930E-09      1.371304E-23     -1.999696E-02      4.443117E-09      3.441000E-01
  9.999142E-03      1.110922E-09      1.371284E-23     -1.999680E-02      4.443051E-09      3.454000E-01
  9.999036E-03      1.110899E-09      1.371227E-23     -1.999637E-02      4.442861E-09      3.467000E-01
  9.999084E-03      1.110910E-09      1.371253E-23     -1.999659E-02      4.442958E-09      3.480000E-01
  9.999058E-03      1.110904E-09      1.371239E-23     -1.999649E-02      4.442916E-09      3.493000E-01
  9.999091E-03      1.110911E-09      1.371257E-23     -1.999660E-02      4.442960E-09      3.506000E-01
  9.998931E-03      1.110876E-09      1.371172E-23     -1.999597E-02      4.442689E-09      3.519000E-01
  9.999040E-03      1.110900E-09      1.371229E-23     -1.999640E-02      4.442873E-09      3.532000E-01
  9.998909E-03      1.110871E-09      1.371160E-23     -1.999586E-02      4.442640E-09      3.545000E-01
  9.998900E-03      1.110869E-09      1.371155E-23     -1.999587E-02      4.442643E-09      3.558000E-01
  9.998864E-03      1.110861E-09      1.371136E-23     -1.999571E-02      4.442573E-09      3.571000E-01
  9.998807E-03      1.110848E-09      1.371106E-23     -1.999550E-02      4.442483E-09      3.584000E-01
  9.998698E-03      1.110824E-09      1.371048E-23     -1.999505E-02      4.442287E-09      3.597000E-01
  9.998693E-03      1.110824E-09      1.371045E-23     -1.999503E-02      4.442279E-09      3.610000E-01
  9.998589E-03      1.110801E-09      1.370990E-23     -1.999462E-02      4.442099E-09      3.623000E-01
  9.998556E-03      1.110793E-09      1.370972E-23     -1.999447E-02      4.442035E-09      3.636000E-01
  9.998596E-03      1.110802E-09      1.370994E-23     -1.999467E-02      4.442123E-09      3.649000E-01
  9.998609E-03      1.110805E-09      1.371001E-23     -1.999472E-02      4.442144E-09      3.662000E-01
  9.998511E-03      1.110783E-09      1.370948E-23     -1.999429E-02      4.441955E-09      3.675000E-01
  9.998422E-03      1.110764E-09      1.370901E-23     -1.999395E-02      4.441807E-09      3.688000E-01
  9.998529E-03      1.110787E-09      1.370957E-23     -1.999436E-02      4.441988E-09      3.701000E-01
