 #   corr_m    corr_e   u_corr
0.0262    1.9736        1151
0.0261    1.9736        1152
0.0260    1.9736        1153
0.0258    1.9736        1154
0.0257    1.9735        1155
0.0256    1.9735        1156
0.0254    1.9735        1157
0.0253    1.9735        1158
0.0252    1.9735        1159
0.0250    1.9734        1160
0.0249    1.9734        1161
0.0248    1.9734        1162
0.0246    1.9734        1163
0.0245    1.9733        1164
0.0244    1.9733        1165
0.0242    1.9733        1166
0.0241    1.9733        1167
0.0240    1.9733        1168
0.0238    1.9732        1169
0.0237    1.9732        1170
0.0236    1.9732        1171
0.0234    1.9732        1172
0.0233    1.9731        1173
0.0232    1.9731        1174
0.0230    1.9731        1175
0.0229    1.9731        1176
0.0228    1.9731        1177
0.0226    1.9730        1178
0.0225    1.9730        1179
0.0224    1.9730        1180
0.0222    1.9730        1181
0.0221    1.9729        1182
0.0220    1.9729        1183
0.0218    1.9729        1184
0.0217    1.9729        1185
0.0216    1.9729        1186
0.0214    1.9728        1187
0.0213    1.9728        1188
0.0212    1.9728        1189
0.0210    1.9728        1190
0.0209    1.9728        1191
0.0208    1.9727        1192
0.0206    1.9727        1193
0.0205    1.9727        1194
0.0204    1.9727        1195
0.0202    1.9726        1196
0.0201    1.9726        1197
0.0200    1.9726        1198
0.0198    1.9726        1199
0.0197    1.9726        1200
0.0197    1.9726        1201
0.0197    1.9726        1202
0.0197    1.9726        1203
0.0197    1.9726        1204
0.0197    1.9727        1205
0.0197    1.9727        1206
0.0197    1.9727        1207
0.0197    1.9727        1208
0.0197    1.9728        1209
0.0197    1.9728        1210
0.0197    1.9728        1211
0.0197    1.9728        1212
0.0197    1.9728        1213
0.0197    1.9729        1214
0.0197    1.9729        1215
0.0197    1.9729        1216
0.0197    1.9729        1217
0.0197    1.9730        1218
0.0197    1.9730        1219
0.0197    1.9730        1220
0.0197    1.9730        1221
0.0197    1.9730        1222
0.0197    1.9731        1223
0.0197    1.9731        1224
0.0197    1.9731        1225
0.0197    1.9731        1226
0.0197    1.9732        1227
0.0197    1.9732        1228
0.0197    1.9732        1229
0.0197    1.9732        1230
0.0197    1.9732        1231
0.0197    1.9733        1232
0.0197    1.9733        1233
0.0197    1.9733        1234
0.0197    1.9733        1235
0.0198    1.9733        1236
0.0198    1.9734        1237
0.0198    1.9734        1238
0.0198    1.9734        1239
0.0198    1.9734        1240
0.0198    1.9735        1241
0.0198    1.9735        1242
0.0198    1.9735        1243
0.0198    1.9735        1244
0.0198    1.9735        1245
0.0198    1.9736        1246
0.0198    1.9736        1247
0.0198    1.9736        1248
0.0198    1.9736        1249
0.0198    1.9737        1250
0.0198    1.9737        1251
0.0198    1.9737        1252
0.0198    1.9737        1253
0.0198    1.9737        1254
0.0198    1.9738        1255
0.0198    1.9738        1256
0.0198    1.9738        1257
0.0198    1.9738        1258
0.0198    1.9739        1259
0.0198    1.9739        1260
0.0198    1.9739        1261
0.0198    1.9739        1262
0.0198    1.9739        1263
0.0198    1.9740        1264
0.0198    1.9740        1265
0.0198    1.9740        1266
0.0198    1.9740        1267
0.0198    1.9740        1268
0.0198    1.9741        1269
0.0198    1.9741        1270
0.0198    1.9741        1271
0.0198    1.9741        1272
0.0198    1.9742        1273
0.0198    1.9742        1274
0.0198    1.9742        1275
0.0198    1.9742        1276
0.0198    1.9742        1277
0.0198    1.9743        1278
0.0198    1.9743        1279
0.0198    1.9743        1280
0.0198    1.9743        1281
0.0198    1.9744        1282
0.0198    1.9744        1283
0.0198    1.9744        1284
0.0198    1.9744        1285
0.0198    1.9744        1286
0.0198    1.9745        1287
0.0198    1.9745        1288
0.0198    1.9745        1289
0.0198    1.9745        1290
0.0198    1.9746        1291
0.0198    1.9746        1292
0.0198    1.9746        1293
0.0198    1.9746        1294
0.0198    1.9746        1295
0.0198    1.9747        1296
0.0198    1.9747        1297
0.0198    1.9747        1298
0.0198    1.9747        1299
0.0198    1.9748        1300
0.0198    1.9748        1301
0.0197    1.9748        1302
0.0196    1.9748        1303
0.0195    1.9748        1304
0.0194    1.9748        1305
0.0193    1.9748        1306
0.0192    1.9748        1307
0.0191    1.9748        1308
0.0190    1.9748        1309
0.0190    1.9748        1310
0.0189    1.9748        1311
0.0188    1.9748        1312
0.0187    1.9748        1313
0.0186    1.9748        1314
0.0185    1.9748        1315
0.0184    1.9748        1316
0.0183    1.9748        1317
0.0182    1.9748        1318
0.0182    1.9748        1319
0.0181    1.9748        1320
0.0180    1.9748        1321
0.0179    1.9748        1322
0.0178    1.9748        1323
0.0177    1.9748        1324
0.0176    1.9748        1325
0.0175    1.9748        1326
0.0174    1.9748        1327
0.0174    1.9748        1328
0.0173    1.9748        1329
0.0172    1.9748        1330
0.0171    1.9748        1331
0.0170    1.9748        1332
0.0169    1.9748        1333
0.0168    1.9748        1334
0.0167    1.9748        1335
0.0166    1.9748        1336
0.0166    1.9748        1337
0.0165    1.9748        1338
0.0164    1.9748        1339
0.0163    1.9748        1340
0.0162    1.9748        1341
0.0161    1.9748        1342
0.0160    1.9748        1343
0.0159    1.9748        1344
0.0158    1.9748        1345
0.0158    1.9748        1346
0.0157    1.9748        1347
0.0156    1.9748        1348
0.0155    1.9749        1349
0.0154    1.9749        1350
0.0153    1.9749        1351
0.0152    1.9749        1352
0.0151    1.9749        1353
0.0150    1.9749        1354
0.0150    1.9749        1355
0.0149    1.9749        1356
0.0148    1.9749        1357
0.0147    1.9749        1358
0.0146    1.9749        1359
0.0145    1.9749        1360
0.0144    1.9749        1361
0.0143    1.9749        1362
0.0142    1.9749        1363
0.0142    1.9749        1364
0.0141    1.9749        1365
0.0140    1.9749        1366
0.0139    1.9749        1367
0.0138    1.9749        1368
0.0137    1.9749        1369
0.0136    1.9749        1370
0.0135    1.9749        1371
0.0134    1.9749        1372
0.0134    1.9749        1373
0.0133    1.9749        1374
0.0132    1.9749        1375
0.0131    1.9749        1376
0.0130    1.9749        1377
0.0129    1.9749        1378
0.0128    1.9749        1379
0.0127    1.9749        1380
0.0126    1.9749        1381
0.0125    1.9749        1382
0.0125    1.9749        1383
0.0124    1.9749        1384
0.0123    1.9749        1385
0.0122    1.9749        1386
0.0121    1.9749        1387
0.0120    1.9749        1388
0.0119    1.9749        1389
0.0118    1.9749        1390
0.0117    1.9749        1391
0.0117    1.9749        1392
0.0116    1.9749        1393
0.0115    1.9749        1394
0.0114    1.9749        1395
0.0113    1.9749        1396
0.0112    1.9750        1397
0.0111    1.9750        1398
0.0110    1.9750        1399
0.0109    1.9750        1400
0.0110    1.9750        1401
0.0110    1.9750        1402
0.0111    1.9750        1403
0.0111    1.9750        1404
0.0111    1.9750        1405
0.0112    1.9750        1406
0.0112    1.9750        1407
0.0112    1.9750        1408
0.0113    1.9750        1409
0.0113    1.9750        1410
0.0113    1.9750        1411
0.0114    1.9750        1412
0.0114    1.9750        1413
0.0115    1.9750        1414
0.0115    1.9750        1415
0.0115    1.9750        1416
0.0116    1.9750        1417
0.0116    1.9750        1418
0.0116    1.9750        1419
0.0117    1.9750        1420
0.0117    1.9750        1421
0.0117    1.9750        1422
0.0118    1.9750        1423
0.0118    1.9750        1424
0.0119    1.9750        1425
0.0119    1.9750        1426
0.0119    1.9750        1427
0.0120    1.9750        1428
0.0120    1.9750        1429
0.0120    1.9750        1430
0.0121    1.9750        1431
0.0121    1.9750        1432
0.0121    1.9750        1433
0.0122    1.9750        1434
0.0122    1.9750        1435
0.0122    1.9750        1436
0.0123    1.9750        1437
0.0123    1.9750        1438
0.0124    1.9750        1439
0.0124    1.9750        1440
0.0124    1.9750        1441
0.0125    1.9750        1442
0.0125    1.9750        1443
0.0125    1.9750        1444
0.0126    1.9750        1445
0.0126    1.9750        1446
0.0126    1.9750        1447
0.0127    1.9750        1448
0.0127    1.9750        1449
0.0128    1.9750        1450
0.0128    1.9750        1451
0.0128    1.9750        1452
0.0129    1.9750        1453
0.0129    1.9750        1454
0.0129    1.9750        1455
0.0130    1.9750        1456
0.0130    1.9750        1457
0.0130    1.9750        1458
0.0131    1.9750        1459
0.0131    1.9750        1460
0.0132    1.9750        1461
0.0132    1.9750        1462
0.0132    1.9750        1463
0.0133    1.9750        1464
0.0133    1.9750        1465
0.0133    1.9750        1466
0.0134    1.9750        1467
0.0134    1.9750        1468
0.0134    1.9750        1469
0.0135    1.9750        1470
0.0135    1.9750        1471
0.0136    1.9750        1472
0.0136    1.9750        1473
0.0136    1.9750        1474
0.0137    1.9750        1475
0.0137    1.9750        1476
0.0137    1.9750        1477
0.0138    1.9750        1478
0.0138    1.9750        1479
0.0138    1.9750        1480
0.0139    1.9750        1481
0.0139    1.9750        1482
0.0140    1.9750        1483
0.0140    1.9750        1484
0.0140    1.9750        1485
0.0141    1.9750        1486
0.0141    1.9750        1487
0.0141    1.9750        1488
0.0142    1.9750        1489
0.0142    1.9750        1490
0.0142    1.9750        1491
0.0143    1.9750        1492
0.0143    1.9750        1493
0.0144    1.9750        1494
0.0144    1.9750        1495
0.0144    1.9750        1496
0.0145    1.9750        1497
0.0145    1.9750        1498
0.0145    1.9750        1499
0.0146    1.9750        1500
